,0,1,2,3,4,5,6,7,8,9,10,11
4232,1.0,1.205787899908646e+19,20185439.0,27961.0,1.0,1.0,44.0,27.0,192.0,292.0,103516.0,1.0
4233,1.0,3.163997420314436e+18,9898493.0,26288.0,1.0,1.0,10264630.0,1975.0,5050.0,150.0,12961046.0,1.0
4234,1.0,4.052798900298195e+18,20213416.0,27568.0,2.0,2.0,40450.0,23597.0,951000.0,777211.0,7306278.0,0.0
4235,1.0,2.061296188583326e+18,2054911.0,387.0,2.0,2.0,37.0,278.0,218.0,321.0,4692328.0,1.0
4236,1.0,1.4340390157469403e+19,9027213.0,23808.0,1.0,1.0,5.0,1.0,0.0,0.0,6113858.0,0.0
4237,2.0,5.589649412465737e+18,20947683.0,35067.0,2.0,1.0,105831.0,42600.0,131234.0,42.0,0.0,1.0
4238,1.0,1.3990232386881378e+19,20596858.0,17135.0,3.0,1.0,8.0,15.0,76517.0,180051.0,10884298.0,1.0
4239,1.0,8.99455707050858e+18,20030165.0,23799.0,3.0,3.0,6783.0,12.0,290.0,417.0,1927647.0,0.0
4240,1.0,4.2981186814246446e+18,3704768.0,385.0,1.0,1.0,33152.0,45259.0,56802.0,51349.0,19349295.0,0.0
4241,1.0,1.167378827745426e+19,10060487.0,16891.0,2.0,2.0,259.0,566.0,20788.0,814.0,13601835.0,0.0
4242,1.0,1.1939587921903229e+19,20878292.0,34145.0,3.0,1.0,623810.0,325713.0,2254729.0,1771506.0,0.0,0.0
4243,3.0,5.345544339361683e+18,5858718.0,23796.0,1.0,1.0,35.0,478.0,6.0,12.0,587045.0,1.0
4244,1.0,1.4340390157469403e+19,20644045.0,23808.0,2.0,1.0,46673.0,2.0,1.0,3.0,877558.0,1.0
4245,1.0,1.1450525969697879e+18,22091462.0,38472.0,3.0,1.0,7649.0,62.0,2615.0,4368.0,4116402.0,0.0
4246,1.0,8.318663392144332e+17,4222419.0,13472.0,2.0,1.0,6701009.0,4897.0,107154.0,93875.0,25736.0,0.0
4247,1.0,1.0674394864224874e+19,2554323.0,24715.0,3.0,3.0,711240.0,23659.0,94384.0,85779.0,280290.0,0.0
4248,1.0,1.0253667802767667e+19,10408299.0,15753.0,2.0,2.0,1497322.0,976748.0,2874160.0,2995757.0,1289023.0,0.0
4249,153.0,1.136372424770545e+19,20124509.0,30405.0,2.0,2.0,649.0,531.0,8104.0,8250.0,0.0,1.0
4250,1.0,1.7693099677562102e+19,20108853.0,29900.0,2.0,1.0,350249.0,42.0,901.0,1117.0,1461549.0,1.0
4251,1.0,1.7048721173511748e+19,4286849.0,24162.0,2.0,1.0,6340.0,9250.0,7767.0,7936.0,12268964.0,0.0
4252,1.0,1.82526417530213e+19,4368301.0,26141.0,2.0,2.0,3750527.0,871.0,2105.0,8980.0,6503387.0,1.0
4253,1.0,5.851252814446936e+18,20133613.0,28698.0,2.0,1.0,12178434.0,33263.0,1787.0,3775.0,16206.0,0.0
4254,1.0,1.128902626789377e+19,21274297.0,36373.0,3.0,1.0,1544530.0,9623.0,3507.0,18686.0,0.0,0.0
4255,1.0,7.142644197552396e+18,20273663.0,32674.0,3.0,1.0,8878.0,270.0,20786.0,4663.0,534907.0,1.0
4256,1.0,1.168266798376858e+19,20282259.0,32763.0,1.0,1.0,10129.0,21159.0,593444.0,16378.0,174541.0,0.0
4257,1.0,1.4340390157469403e+19,4708149.0,23777.0,2.0,2.0,14419419.0,6605.0,16266.0,15796.0,5744279.0,1.0
4258,1.0,1.1243521181800204e+19,21712556.0,35398.0,2.0,1.0,238804.0,178.0,423.0,973.0,0.0,0.0
4259,1.0,1.5145480155589095e+19,21954123.0,23807.0,2.0,1.0,9829054.0,1295.0,34297.0,31927.0,1023139.0,0.0
4260,1.0,9.925218654413615e+18,21408533.0,36523.0,1.0,1.0,34752.0,42846.0,100371.0,90876.0,6326247.0,1.0
4261,1.0,1.7299638493773875e+18,20882076.0,23637.0,3.0,1.0,2244.0,90848.0,430.0,223.0,3952473.0,1.0
4262,1.0,1.1751890852108218e+19,6575428.0,23801.0,2.0,2.0,2419.0,8551.0,238.0,430.0,14377389.0,1.0
4263,5.0,1.9952917878195843e+18,10403211.0,29479.0,1.0,1.0,272577.0,168779.0,20741.0,1404.0,2055648.0,1.0
4264,1.0,5.33855005353209e+18,2917670.0,1512.0,2.0,2.0,15589752.0,4062.0,6677.0,7357.0,1576727.0,0.0
4265,1.0,2.620606686502133e+18,4325258.0,14079.0,3.0,3.0,1982436.0,119810.0,205396.0,21159.0,68663.0,1.0
4266,1.0,3.123757283978039e+18,21959498.0,38154.0,2.0,1.0,15140913.0,2063.0,150861.0,26451.0,16865364.0,0.0
4267,1.0,1.205787899908646e+19,20192676.0,27961.0,2.0,1.0,2078.0,39.0,72.0,100.0,639059.0,0.0
4268,3.0,7.903914528320191e+18,21162559.0,1325.0,1.0,1.0,180717.0,19191.0,36247.0,40266.0,0.0,1.0
4269,1.0,1.4433706419706933e+19,21953978.0,38104.0,2.0,2.0,837804.0,120.0,30746.0,767.0,125318.0,0.0
4270,1.0,7.903914528320191e+18,21162526.0,1325.0,1.0,1.0,64.0,10.0,22.0,23.0,20069247.0,0.0
4271,1.0,2.3788268256695644e+18,21866105.0,37789.0,1.0,1.0,1140.0,1489.0,63250.0,109967.0,5692288.0,0.0
4272,1.0,1.7515035192534186e+19,21333846.0,36608.0,1.0,1.0,48.0,249.0,12952.0,121.0,92805.0,1.0
4273,1.0,2.6928596198512824e+18,4323458.0,2051.0,2.0,2.0,12782.0,549.0,1263.0,1184.0,9651387.0,1.0
4274,1.0,7.903914528320191e+18,21109776.0,2010.0,1.0,1.0,25223336.0,13749.0,29037.0,18635.0,161587.0,1.0
4275,1.0,1.4340390157469403e+19,10397422.0,23808.0,1.0,1.0,489.0,13.0,50.0,15.0,11467676.0,1.0
4276,3.0,5.260594170071819e+16,3048011.0,23782.0,1.0,1.0,3230.0,84.0,68.0,104.0,4380109.0,1.0
4277,3.0,1.3756257544627677e+19,20175571.0,24354.0,2.0,1.0,53.0,276.0,79.0,199.0,2864072.0,1.0
4278,3.0,3.688408264145415e+18,4403581.0,27804.0,2.0,1.0,26862.0,9345.0,15116.0,19600.0,4342223.0,1.0
4279,1.0,1.7363854844105064e+19,20017078.0,23798.0,1.0,1.0,8840205.0,5675.0,4.0,5396.0,4635035.0,1.0
4280,1.0,5.5111324610218e+18,21373985.0,10040.0,1.0,1.0,901092.0,16699.0,14062.0,15519.0,1032983.0,1.0
4281,1.0,7.903914528320191e+18,21372569.0,2010.0,2.0,1.0,10347976.0,3129.0,85422.0,90240.0,3981561.0,0.0
4282,1.0,5.345544339361683e+18,5858717.0,23796.0,1.0,1.0,20691492.0,1009.0,6.0,12.0,310771.0,0.0
4283,1.0,3.6413055255182935e+18,21325145.0,36602.0,3.0,1.0,1132.0,1603.0,31595.0,29484.0,1508552.0,0.0
4284,1.0,1.7363854844105064e+19,20017073.0,23798.0,1.0,1.0,81.0,726.0,4.0,644.0,3854016.0,1.0
4285,1.0,5.851252814446936e+18,21477788.0,28698.0,3.0,1.0,850963.0,323654.0,2756260.0,1680103.0,0.0,1.0
4286,1.0,1.6976068836763242e+19,20158522.0,27543.0,3.0,1.0,6152495.0,358195.0,1070444.0,18121.0,905890.0,0.0
4287,1.0,2.2984448611235232e+17,21338801.0,13291.0,2.0,1.0,36430.0,129082.0,328087.0,299203.0,2667962.0,0.0
4288,1.0,1.6613069372585526e+18,20606092.0,10647.0,2.0,2.0,551.0,1608.0,2757.0,22223.0,11499.0,0.0
4289,19.0,4.517396212946768e+18,3832782.0,23793.0,1.0,1.0,1595.0,1649.0,59.0,130.0,3152122.0,0.0
4290,1.0,2.4347563200652785e+18,21173714.0,29273.0,2.0,2.0,4.0,7.0,169.0,69.0,4222559.0,0.0
4291,1.0,8.923975279318676e+17,20164399.0,32696.0,2.0,1.0,9702.0,37353.0,104178.0,101956.0,3737571.0,0.0
4292,3.0,4.192533441706128e+18,21099382.0,2533.0,2.0,2.0,23718.0,9132.0,51291.0,59630.0,0.0,1.0
4293,1.0,2.3553977033639875e+18,21965236.0,38207.0,2.0,2.0,11073933.0,124494.0,1132790.0,874697.0,0.0,0.0
4294,2.0,1.4779372599199648e+19,20601310.0,2494.0,1.0,1.0,204207.0,144138.0,346828.0,260.0,2195872.0,1.0
4295,1.0,6.601746059193693e+18,1768914.0,14428.0,2.0,1.0,11019018.0,65382.0,79715.0,239.0,0.0,1.0
4296,1.0,1.4756578758696272e+19,20715227.0,3625.0,3.0,1.0,2478568.0,113.0,3173.0,3513.0,55458.0,1.0
4297,1.0,1.205787899908646e+19,20174690.0,27961.0,1.0,1.0,234566.0,2667.0,2104.0,5626.0,5690107.0,1.0
4298,1.0,1.1162723789356536e+19,21299104.0,23051.0,1.0,1.0,1965.0,17057.0,58274.0,2457.0,17722625.0,0.0
4299,1.0,1.1624066761054958e+19,3373963.0,5962.0,1.0,1.0,1711.0,3701.0,171.0,217.0,296582.0,1.0
4300,1.0,7.903914528320191e+18,21162356.0,1325.0,1.0,1.0,2519446.0,2526.0,5283.0,6319.0,2566313.0,1.0
4301,6.0,1.205787899908646e+19,20163623.0,27961.0,1.0,1.0,2795011.0,2441.0,2155.0,2671.0,0.0,1.0
4302,1.0,4.89430326276886e+18,20771632.0,26244.0,2.0,1.0,698870.0,216.0,15400.0,19111.0,0.0,0.0
4303,1.0,6.015301734198921e+18,21127665.0,10200.0,2.0,1.0,1022.0,3682.0,56874.0,63821.0,1112767.0,0.0
4304,1.0,1.3436628931176526e+19,1970346.0,1396.0,2.0,2.0,15832371.0,8179.0,40551.0,39008.0,0.0,0.0
4305,1.0,5.260594170071819e+16,3048011.0,23782.0,1.0,1.0,12786.0,3097.0,1985.0,2933.0,1844939.0,1.0
4306,1.0,5.851252814446936e+18,21477788.0,28698.0,2.0,2.0,675.0,327.0,2717.0,2977.0,12740609.0,0.0
4307,1.0,2.961301599190014e+18,21249757.0,36352.0,2.0,2.0,14863.0,37112.0,163843.0,7634.0,0.0,0.0
4308,1.0,2.2098007624120822e+17,21179863.0,35785.0,2.0,2.0,45294.0,130513.0,1573251.0,1245822.0,0.0,1.0
4309,1.0,1.4340390157469403e+19,20640000.0,23808.0,1.0,1.0,30.0,69.0,52.0,61.0,425586.0,0.0
4310,2.0,2.4127717961104635e+18,20067139.0,23781.0,1.0,1.0,5867.0,133.0,8.0,1.0,1241693.0,1.0
4311,1.0,1.3021740539055374e+19,21197818.0,8222.0,1.0,1.0,4798903.0,2903.0,1828.0,10554.0,0.0,0.0
4312,1.0,5.468727571223081e+18,20002483.0,1381.0,2.0,1.0,74835.0,5886.0,10515.0,11917.0,5990638.0,0.0
4313,1.0,7.903914528320191e+18,21162430.0,1325.0,2.0,2.0,622.0,2296.0,7545.0,8692.0,16325823.0,1.0
4314,711.0,1.4340390157469403e+19,9027437.0,23808.0,1.0,1.0,703.0,19.0,20.0,20.0,0.0,1.0
4315,1.0,2.670952723278905e+18,20172874.0,23805.0,2.0,2.0,1.0,3.0,35.0,16.0,3631775.0,0.0
4316,1.0,1.5859647530187389e+19,2989726.0,23778.0,1.0,1.0,9822505.0,104.0,62.0,79.0,6158000.0,0.0
4317,1.0,5.468727571223081e+18,20000475.0,1381.0,2.0,1.0,18730.0,68949.0,6021.0,6304.0,4119930.0,1.0
4318,1.0,1.034946865176566e+19,21522776.0,37422.0,3.0,1.0,0.0,0.0,12.0,4.0,5629527.0,0.0
4319,1.0,7.953863969799817e+18,20197932.0,5058.0,2.0,2.0,2992.0,5313.0,1437.0,839.0,12753917.0,1.0
4320,1.0,1.4340390157469403e+19,21360106.0,23777.0,2.0,1.0,12593679.0,1180.0,36581.0,548.0,789338.0,0.0
4321,1.0,5.851252814446936e+18,20133625.0,28698.0,2.0,1.0,562.0,305.0,27018.0,28248.0,2582531.0,1.0
4322,1.0,1.7509127536650932e+19,10854269.0,10890.0,2.0,1.0,7864433.0,625.0,906.0,4896.0,0.0,0.0
4323,1.0,7.455366139119306e+18,21244404.0,36248.0,2.0,1.0,306721.0,6793.0,18566.0,11221.0,1539229.0,0.0
4324,1.0,9.095155889009487e+18,20931013.0,21954.0,2.0,1.0,11325273.0,15628.0,190650.0,161786.0,3773768.0,0.0
4325,1.0,1.205787899908646e+19,20185462.0,27961.0,1.0,1.0,5961454.0,20712.0,43083.0,44698.0,0.0,1.0
4326,1.0,5.851252814446936e+18,21477679.0,28698.0,2.0,2.0,26.0,52.0,976.0,1011.0,675744.0,1.0
4327,1.0,1.4626173038724403e+19,3834637.0,25125.0,3.0,2.0,4039.0,439.0,30551.0,51578.0,6212402.0,1.0
4328,2.0,1.7741456305373202e+19,21293850.0,36500.0,2.0,1.0,4757.0,6839.0,9468.0,24350.0,921478.0,0.0
4329,1.0,6.228784066129291e+18,3923536.0,1998.0,1.0,1.0,2487580.0,10945.0,37710.0,1592.0,4088592.0,1.0
4330,1.0,1.4340390157469403e+19,9027238.0,23808.0,1.0,1.0,47450.0,643.0,74.0,94.0,23703060.0,0.0
4331,1.0,8.540446302750892e+18,4307413.0,13857.0,1.0,1.0,1071905.0,2376.0,29737.0,6648.0,0.0,1.0
4332,1.0,1.4340390157469403e+19,3207857.0,23777.0,2.0,1.0,48.0,329.0,348.0,470.0,3251863.0,0.0
4333,1.0,1.4340390157469403e+19,21163921.0,23808.0,1.0,1.0,138558.0,255.0,414.0,38.0,5886635.0,1.0
4334,1.0,1.4340390157469403e+19,21163924.0,23808.0,3.0,1.0,2021.0,1023.0,2445.0,67.0,1593462.0,1.0
4335,3.0,1.3756257544627677e+19,20175943.0,24354.0,2.0,2.0,1874.0,1743.0,5169.0,6918.0,2981064.0,1.0
4336,1.0,1.4779372599199648e+19,20601293.0,2494.0,2.0,1.0,1363.0,5999.0,344.0,260.0,189622.0,0.0
4337,1.0,6.01137308358494e+18,10752745.0,30369.0,3.0,2.0,405760.0,49447.0,71007.0,13127.0,1205346.0,1.0
4338,1.0,4.695790928701425e+16,21311929.0,36427.0,2.0,1.0,10686.0,3686.0,11949.0,14346.0,13496854.0,1.0
4339,1.0,1.4340390157469403e+19,20644045.0,23808.0,1.0,1.0,37915.0,2.0,1.0,3.0,6499277.0,1.0
4340,2.0,6.040230258384603e+18,4203815.0,1474.0,2.0,2.0,161332.0,189154.0,2281295.0,1793724.0,1364.0,0.0
4341,1.0,1.205787899908646e+19,20183797.0,27961.0,1.0,1.0,12635031.0,15228.0,20326.0,16057.0,0.0,0.0
4342,1.0,1.034946865176566e+19,21522776.0,37422.0,3.0,1.0,0.0,0.0,12.0,4.0,4162653.0,0.0
4343,1.0,1.7741456305373202e+19,21293823.0,36500.0,3.0,3.0,184690.0,3257.0,10254.0,23183.0,0.0,0.0
4344,1.0,1.4340390157469403e+19,9027213.0,23808.0,2.0,2.0,1.0,1.0,0.0,0.0,595328.0,0.0
4345,1.0,1.6747623119158057e+19,21455675.0,37043.0,1.0,1.0,24562255.0,429591.0,1706.0,1109.0,0.0,0.0
4346,2.0,4.774481492345202e+18,21329799.0,36540.0,2.0,1.0,26753.0,92.0,1067.0,1652.0,2755450.0,0.0
4347,1.0,1.205787899908646e+19,20183707.0,27961.0,2.0,1.0,139.0,261.0,932.0,530.0,9946972.0,0.0
4348,1.0,1.7989747235538194e+19,20395188.0,24036.0,1.0,1.0,8600.0,18917.0,29173.0,4282.0,3345968.0,1.0
4349,1.0,1.0198599311013974e+19,21442002.0,37039.0,3.0,1.0,80710.0,4310.0,58623.0,52896.0,0.0,1.0
4350,2.0,1.4340390157469403e+19,6435307.0,23777.0,2.0,1.0,2.0,85.0,159.0,238.0,288687.0,0.0
4351,1.0,1.5277436299336856e+19,21562096.0,37161.0,1.0,1.0,19084844.0,35241.0,364242.0,299106.0,723179.0,0.0
4352,1.0,1.7363854844105064e+19,20017082.0,23798.0,1.0,1.0,2917.0,1071.0,832.0,1028.0,18673827.0,1.0
4353,2.0,1.0887170695975594e+18,20394672.0,12106.0,2.0,2.0,655446.0,5247.0,9086.0,10633.0,112402.0,0.0
4354,1.0,1.4756578758696272e+19,20718326.0,3625.0,1.0,1.0,9132.0,2341.0,70890.0,38597.0,10123795.0,1.0
4355,1.0,8.996927181585821e+17,4431419.0,4351.0,2.0,2.0,10234131.0,86589.0,496107.0,93919.0,62931.0,0.0
4356,1.0,1.3771105145726681e+19,21205776.0,35349.0,2.0,1.0,332.0,225.0,4611.0,5790.0,10043894.0,1.0
4357,1.0,2.749675191415866e+18,4370569.0,24952.0,2.0,1.0,12247.0,2891.0,195104.0,156998.0,2593731.0,1.0
4358,70.0,1.523471329505401e+19,3499995.0,23964.0,3.0,3.0,2501.0,3538.0,26542.0,27448.0,0.0,1.0
4359,1.0,1.205787899908646e+19,20224805.0,27961.0,2.0,2.0,2730684.0,2226.0,2589.0,11052.0,0.0,0.0
4360,1.0,1.1029660940276564e+19,3834142.0,27485.0,2.0,1.0,67751.0,8.0,28.0,209.0,1740224.0,1.0
4361,1.0,1.4340390157469403e+19,21360116.0,23777.0,2.0,1.0,36797.0,3427.0,395.0,523.0,158556.0,0.0
4362,1.0,7.560173807140246e+18,20602894.0,18277.0,2.0,1.0,8670965.0,50092.0,1250087.0,1041265.0,0.0,0.0
4363,1.0,1.4347859242938208e+19,21717682.0,33931.0,1.0,1.0,245433.0,113390.0,335751.0,276791.0,12194699.0,0.0
4364,1.0,1.6406215245218972e+19,4273483.0,9993.0,2.0,1.0,514105.0,50697.0,57446.0,51918.0,224536.0,1.0
4365,2.0,1.1315908569713166e+19,20044829.0,18070.0,3.0,1.0,28256.0,149.0,284.0,489.0,0.0,0.0
4366,1.0,7.903914528320191e+18,21162108.0,1325.0,2.0,1.0,236473.0,72.0,272.0,560.0,7828830.0,1.0
4367,1.0,1.5989049276530887e+19,20310635.0,23824.0,2.0,2.0,73170.0,169403.0,286669.0,31.0,7004155.0,0.0
4368,1.0,3.011959141886622e+18,21400702.0,36898.0,3.0,3.0,1134.0,29.0,7532.0,87.0,8607246.0,0.0
4369,1.0,1.205787899908646e+19,20157164.0,27961.0,1.0,1.0,23568428.0,2377.0,13416.0,14613.0,3597643.0,0.0
4370,2.0,6.715049002232656e+18,3065545.0,23783.0,1.0,1.0,629.0,167.0,128.0,212.0,10184016.0,1.0
4371,2.0,1.634747517210292e+19,4498303.0,24595.0,2.0,1.0,94756.0,142405.0,17109.0,224962.0,0.0,1.0
4372,1.0,1.319522902220335e+19,21231192.0,18049.0,1.0,1.0,1111.0,568.0,5698.0,15831.0,18943878.0,0.0
4373,1.0,6.710552929989822e+18,20846373.0,16215.0,2.0,2.0,1785.0,9626.0,1364296.0,78666.0,2170914.0,0.0
4374,6.0,4.1378637004802125e+17,20614292.0,33909.0,2.0,1.0,1529.0,884.0,336027.0,23108.0,0.0,0.0
4375,1.0,7.484333488664585e+18,21209487.0,34691.0,3.0,1.0,2966.0,1814.0,324.0,449.0,1929027.0,1.0
4376,1.0,1.4340390157469403e+19,21163924.0,23808.0,3.0,1.0,593.0,145.0,588.0,62.0,9877880.0,1.0
4377,1.0,1.7446436672557894e+19,1590297.0,357.0,2.0,1.0,2826313.0,165.0,143.0,723.0,0.0,0.0
4378,1.0,1.360523891478254e+19,7779076.0,27501.0,3.0,2.0,21.0,70.0,120.0,169.0,956892.0,0.0
4379,1.0,1.5989049276530887e+19,20314769.0,23828.0,2.0,1.0,7833.0,8571.0,105916.0,140.0,13701.0,1.0
4380,1.0,1.8425200088803072e+19,20033125.0,23790.0,1.0,1.0,21538205.0,2277.0,27.0,29.0,2920010.0,1.0
4381,1.0,1.1570917665805173e+19,21808961.0,33493.0,2.0,1.0,19061.0,102396.0,336137.0,345859.0,171511.0,0.0
4382,2.0,6.619692221503942e+17,20668459.0,854.0,2.0,1.0,83102.0,86496.0,118877.0,415482.0,0.0,1.0
4383,2.0,1.4340390157469403e+19,10110332.0,23808.0,1.0,1.0,22181514.0,13001.0,10320.0,43.0,0.0,0.0
4384,1.0,1.4340390157469403e+19,3111356.0,23777.0,3.0,1.0,27762.0,555.0,711.0,910.0,897641.0,1.0
4385,1.0,1.2837504198869455e+19,20562500.0,30627.0,2.0,1.0,1380.0,529.0,17530.0,13445.0,1430329.0,1.0
4386,1.0,1.136372424770545e+19,21335507.0,30405.0,2.0,2.0,11747032.0,10236.0,240217.0,199436.0,0.0,0.0
4387,1.0,3.6153414542256353e+18,20895973.0,19636.0,2.0,2.0,570.0,11089.0,143812.0,129705.0,653173.0,0.0
4388,2.0,1.1363457806790746e+19,20137552.0,26278.0,2.0,1.0,535.0,57.0,124.0,176.0,508767.0,1.0
4389,1.0,1.4340390157469403e+19,3200162.0,23777.0,1.0,1.0,13071.0,2659.0,2581.0,90.0,4417048.0,0.0
4390,2.0,1.0491451193565667e+19,21222162.0,750.0,2.0,1.0,1186.0,3768.0,25274.0,1366.0,4980982.0,1.0
4391,1.0,2.5334514414076124e+18,21018010.0,35266.0,1.0,1.0,1029.0,275.0,22707.0,24867.0,400247.0,0.0
4392,1.0,8.857067275633669e+18,21938697.0,8323.0,1.0,1.0,19451863.0,130.0,12473.0,12339.0,0.0,0.0
4393,1.0,1.4340390157469403e+19,9027314.0,23808.0,2.0,1.0,34.0,6.0,70.0,89.0,10838647.0,1.0
4394,1.0,9.96395034207863e+18,21273760.0,36438.0,1.0,1.0,5214524.0,49241.0,195681.0,195187.0,6161030.0,0.0
4395,1.0,1.2494612556449743e+19,21754897.0,37569.0,2.0,1.0,4754639.0,20639.0,171911.0,146594.0,6794497.0,0.0
4396,7.0,1.1243521181800204e+19,21021732.0,35398.0,2.0,1.0,244.0,1722.0,423.0,6656.0,583378.0,1.0
4397,1.0,9.00808409934082e+17,21822364.0,37702.0,3.0,1.0,3587308.0,1412.0,50736.0,46230.0,20450.0,1.0
4398,1.0,4.677687538645973e+18,21807273.0,33493.0,3.0,2.0,1517.0,1027.0,814.0,1437.0,2277.0,0.0
4399,1.0,2.3788268256695644e+18,21862361.0,37789.0,2.0,1.0,927076.0,239.0,111460.0,132028.0,7203003.0,0.0
4400,1.0,9.193377812051856e+18,2816648.0,4444.0,2.0,1.0,12843.0,44262.0,101013.0,29022.0,16483039.0,0.0
4401,1.0,7.514444917765628e+18,10354411.0,774.0,1.0,1.0,17513968.0,16687.0,5054.0,495.0,18053953.0,0.0
4402,3.0,3.1879655052352783e+18,6793778.0,13826.0,1.0,1.0,15681.0,27594.0,26387.0,23497.0,227120.0,0.0
4403,1.0,1.4756578758696272e+19,20716685.0,3625.0,2.0,1.0,4507.0,19800.0,76963.0,68513.0,0.0,1.0
4404,1.0,1.4340390157469403e+19,4707029.0,23777.0,2.0,2.0,11583.0,1169.0,12526.0,14429.0,8403.0,0.0
4405,1.0,1.1661816027877925e+19,20964343.0,35239.0,1.0,1.0,23401.0,59656.0,13090.0,261899.0,21787181.0,0.0
4406,2.0,2.0021430589649848e+18,20061299.0,24124.0,2.0,2.0,8469450.0,3244.0,12042.0,41820.0,170518.0,1.0
4407,1.0,3.5873902269220603e+18,21115567.0,23279.0,3.0,1.0,149487.0,152254.0,1954316.0,1475338.0,0.0,0.0
4408,1.0,1.1070687920458908e+19,4283022.0,20792.0,3.0,1.0,3488401.0,4975.0,14588.0,42053.0,0.0,1.0
4409,1.0,1.4977319528901956e+19,21454401.0,36807.0,1.0,1.0,4405528.0,93.0,3023.0,865.0,19981266.0,1.0
4410,1.0,6.715049002232656e+18,3065545.0,23783.0,1.0,1.0,19623524.0,45.0,40.0,53.0,0.0,0.0
4411,1.0,2.0021430589649848e+18,20188700.0,24124.0,2.0,1.0,14241.0,4636.0,456.0,1659.0,1455346.0,0.0
4412,1.0,4.192533441706128e+18,20148789.0,2533.0,2.0,1.0,13699.0,25652.0,48490.0,45093.0,746535.0,0.0
4413,1.0,5.851252814446936e+18,21477773.0,28698.0,2.0,2.0,79702.0,127319.0,710813.0,572180.0,158120.0,1.0
4414,1.0,9.45917755559769e+18,21162628.0,5466.0,2.0,2.0,136.0,1359.0,1781.0,2324.0,4244345.0,0.0
4415,1.0,1.3167321614108062e+19,4239496.0,2091.0,1.0,1.0,11018341.0,92.0,3140.0,3415.0,6958948.0,0.0
4416,3.0,1.3503262172158704e+19,1555066.0,1185.0,2.0,1.0,15892.0,10650.0,3726.0,3482.0,10032927.0,1.0
4417,1.0,1.6429793104686512e+19,20878177.0,34898.0,2.0,2.0,1893.0,5803.0,59286.0,56642.0,207640.0,0.0
4418,1.0,1.0711874768929087e+19,20592141.0,33796.0,2.0,2.0,1505899.0,5226.0,71280.0,10110.0,0.0,0.0
4419,34.0,1.7099385778844828e+19,20938506.0,7884.0,2.0,2.0,753.0,19677.0,37844.0,34990.0,0.0,1.0
4420,6.0,1.3359361103803858e+18,21381384.0,33847.0,3.0,3.0,1283.0,3512.0,576.0,1831.0,0.0,1.0
4421,1.0,1.5889052232801778e+19,20816238.0,7570.0,2.0,1.0,678.0,1826.0,823.0,8196.0,684355.0,1.0
4422,2.0,1.595507548723284e+18,20187595.0,24362.0,1.0,1.0,155.0,420.0,560.0,265.0,772113.0,1.0
4423,2.0,1.025809645081812e+19,21324832.0,16357.0,1.0,1.0,6444.0,505.0,2586.0,12427.0,4748508.0,0.0
4424,2.0,9.296640580802385e+17,20643196.0,5030.0,1.0,1.0,702.0,4014.0,14683.0,16940.0,1969453.0,0.0
4425,1.0,3.917494797567979e+18,4248060.0,2142.0,2.0,2.0,16845.0,2239.0,9103.0,10211.0,176003.0,0.0
4426,1.0,1.1288378057162324e+19,21327042.0,879.0,2.0,1.0,163848.0,41.0,2173.0,4935.0,6447364.0,0.0
4427,1.0,1.190425621705067e+18,20137592.0,21767.0,1.0,1.0,2181.0,3280.0,1943.0,3129.0,318261.0,0.0
4428,1.0,1.7449475537690423e+19,20864970.0,34738.0,3.0,1.0,1642461.0,13973.0,52678.0,54446.0,0.0,0.0
4429,1.0,2.670952723278905e+18,20172874.0,23805.0,3.0,2.0,18.0,580.0,800.0,16.0,936713.0,0.0
4430,1.0,3.0528540577009756e+16,20036588.0,6969.0,1.0,1.0,1472506.0,79454.0,223975.0,188391.0,984548.0,1.0
4431,1.0,9.697313235850858e+18,20907164.0,2220.0,3.0,3.0,565987.0,207.0,3506.0,3809.0,701709.0,0.0
4432,2.0,1.5099762202756792e+18,20699708.0,34113.0,1.0,1.0,3688547.0,320911.0,83695.0,74469.0,52654.0,0.0
4433,1.0,1.0460794781478122e+18,21920339.0,37956.0,1.0,1.0,10166.0,174.0,13338.0,13143.0,293645.0,0.0
4434,1.0,1.4340390157469403e+19,21163921.0,23808.0,2.0,2.0,595.0,1433.0,2428.0,38.0,12220098.0,0.0
4435,1.0,9.905635139294e+18,10853717.0,30567.0,2.0,1.0,629649.0,6088.0,9150.0,8357.0,613065.0,0.0
4436,1.0,3.010475069228332e+18,21259994.0,35824.0,2.0,1.0,15179451.0,118777.0,289116.0,263542.0,352796.0,1.0
4437,1.0,1.4340390157469403e+19,21360106.0,23777.0,3.0,2.0,8.0,15.0,2822.0,548.0,10745777.0,1.0
4438,1.0,4.718761416230706e+18,4313794.0,26673.0,2.0,1.0,6068274.0,1924.0,495645.0,402858.0,2483256.0,0.0
4439,5.0,1.205787899908646e+19,20174623.0,27961.0,1.0,1.0,491815.0,257.0,262.0,419.0,0.0,1.0
4440,2.0,5.888277431783336e+18,7955185.0,6520.0,2.0,1.0,15442630.0,2689.0,136.0,196.0,1071344.0,1.0
4441,1.0,5.626708262992533e+16,21021660.0,35192.0,3.0,2.0,3423.0,192.0,6151.0,3876.0,2819.0,1.0
4442,1.0,6.228784066129291e+18,4270812.0,1998.0,1.0,1.0,17570605.0,3654.0,7874.0,9471.0,2535459.0,0.0
